,HPV32,HPV42,HPV3,HPV10,HPV28,HPV29,HPV61,HPV2,HPV27,HPV57,HPV51,HPV69,HPV56,HPV18,HPV39,HPV45,HPV59,HPV68,HPV70,HPV7,HPV16,HPV31,HPV33,HPV35,HPV52,HPV58,HPV67,HPV34,HPV54,HPV5,HPV8,HPV12,HPV14,HPV19,HPV20,HPV21,HPV24,HPV25,HPV36,HPV47,HPV93,HPV9,HPV15,HPV17,HPV22,HPV23,HPV37,HPV38,HPV80,HPV100,HPV151,HPV49,HPV75,HPV76,HPV92,HPV96,HPV4,HPV65,HPV95,HPV48,HPV50,HPV60,HPV88,HPV132,HPV197,HPV1,HPV41
HPV32,inf,inf,0.32666666666666666,0.35333333333333333,0.35333333333333333,0.35333333333333333,0.4066666666666667,0.36774193548387096,0.36129032258064514,0.3548387096774194,0.34210526315789475,0.3355263157894737,0.36774193548387096,0.35443037974683544,0.35443037974683544,0.35443037974683544,0.34375,0.34810126582278483,0.3670886075949367,0.41935483870967744,0.3881578947368421,0.34,0.38666666666666666,0.36,0.3624161073825503,0.36666666666666664,0.35333333333333333,0.3716216216216216,0.4513888888888889,0.2484076433121019,0.24516129032258063,0.24203821656050956,0.21264367816091953,0.21084337349397592,0.24242424242424243,0.23529411764705882,0.2517482517482518,0.2360248447204969,0.2484076433121019,0.2564102564102564,0.2916666666666667,0.2413793103448276,0.25517241379310346,0.2413793103448276,0.25517241379310346,0.27586206896551724,0.2482758620689655,0.25517241379310346,0.2482758620689655,0.2620689655172414,0.25517241379310346,0.27586206896551724,0.2638888888888889,0.2916666666666667,0.25,0.2867132867132867,0.25,0.24305555555555555,0.2708333333333333,0.29605263157894735,0.2896551724137931,0.2867132867132867,0.27972027972027974,0.27972027972027974,0.22,0.25517241379310346,0.24358974358974358
HPV42,inf,inf,0.36,0.36,0.35333333333333333,0.34,0.4066666666666667,0.4,0.3935483870967742,0.4129032258064516,0.3684210526315789,0.35947712418300654,0.3870967741935484,0.3670886075949367,0.34810126582278483,0.37341772151898733,0.34375,0.34177215189873417,0.35443037974683544,0.45806451612903226,0.39473684210526316,0.36666666666666664,0.3973509933774834,0.35333333333333333,0.3841059602649007,0.37333333333333335,0.3576158940397351,0.36666666666666664,0.46357615894039733,0.2125,0.22784810126582278,0.23780487804878048,0.2033898305084746,0.20118343195266272,0.22674418604651161,0.22033898305084745,0.22,0.21341463414634146,0.21875,0.23270440251572327,0.26,0.23841059602649006,0.25161290322580643,0.2597402597402597,0.24503311258278146,0.25165562913907286,0.2582781456953642,0.25165562913907286,0.24503311258278146,0.23841059602649006,0.24503311258278146,0.21333333333333335,0.20666666666666667,0.23333333333333334,0.23841059602649006,0.26666666666666666,0.24666666666666667,0.23333333333333334,0.26,0.2948717948717949,0.28,0.2733333333333333,0.26,0.26666666666666666,0.22,0.24,0.21739130434782608
HPV3,0.32666666666666666,0.36,inf,inf,inf,inf,0.44594594594594594,0.45098039215686275,0.45098039215686275,0.45098039215686275,0.31788079470198677,0.3333333333333333,0.3974358974358974,0.33544303797468356,0.34810126582278483,0.310126582278481,0.33125,0.34810126582278483,0.34177215189873417,0.38461538461538464,0.33774834437086093,0.3624161073825503,0.3221476510067114,0.3288590604026846,0.34,0.3087248322147651,0.3288590604026846,0.32666666666666666,0.3509933774834437,0.21686746987951808,0.25,0.23417721518987342,0.22598870056497175,0.2057142857142857,0.21637426900584794,0.2413793103448276,0.26666666666666666,0.23976608187134502,0.21686746987951808,0.22424242424242424,0.25,0.24161073825503357,0.24161073825503357,0.2751677852348993,0.24161073825503357,0.2550335570469799,0.26174496644295303,0.2483221476510067,0.2483221476510067,0.24161073825503357,0.24161073825503357,0.2922077922077922,0.2922077922077922,0.2922077922077922,0.25165562913907286,0.2792207792207792,0.2972972972972973,0.2972972972972973,0.30405405405405406,0.2781456953642384,0.2702702702702703,0.2483221476510067,0.2733333333333333,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.2857142857142857
HPV10,0.35333333333333333,0.36,inf,inf,inf,inf,0.4391891891891892,0.45751633986928103,0.45751633986928103,0.45751633986928103,0.33112582781456956,0.3576158940397351,0.42948717948717946,0.3227848101265823,0.36075949367088606,0.3291139240506329,0.35625,0.34810126582278483,0.33544303797468356,0.38311688311688313,0.3509933774834437,0.3691275167785235,0.3288590604026846,0.3288590604026846,0.3422818791946309,0.3288590604026846,0.3422818791946309,0.3466666666666667,0.39072847682119205,0.2289156626506024,0.2641509433962264,0.2468354430379747,0.23163841807909605,0.22285714285714286,0.25146198830409355,0.23563218390804597,0.25,0.25882352941176473,0.2289156626506024,0.24848484848484848,0.27702702702702703,0.26174496644295303,0.2631578947368421,0.28187919463087246,0.2550335570469799,0.2550335570469799,0.2751677852348993,0.26174496644295303,0.2550335570469799,0.26490066225165565,0.2550335570469799,0.2857142857142857,0.2922077922077922,0.2987012987012987,0.2582781456953642,0.2635135135135135,0.32432432432432434,0.31756756756756754,0.33783783783783783,0.2781456953642384,0.28378378378378377,0.28859060402684567,0.2733333333333333,0.25675675675675674,0.25675675675675674,0.2702702702702703,0.29878048780487804
HPV28,0.35333333333333333,0.35333333333333333,inf,inf,inf,inf,0.4657534246575342,0.43790849673202614,0.43790849673202614,0.43790849673202614,0.32450331125827814,0.33112582781456956,0.40384615384615385,0.34177215189873417,0.3291139240506329,0.3291139240506329,0.34375,0.31645569620253167,0.3227848101265823,0.35714285714285715,0.32450331125827814,0.3422818791946309,0.3087248322147651,0.3221476510067114,0.348993288590604,0.3087248322147651,0.31543624161073824,0.34,0.3841059602649007,0.1927710843373494,0.23780487804878048,0.21518987341772153,0.21468926553672316,0.2057142857142857,0.23391812865497075,0.2413793103448276,0.23129251700680273,0.23529411764705882,0.21084337349397592,0.20606060606060606,0.24489795918367346,0.22448979591836735,0.22448979591836735,0.25170068027210885,0.24489795918367346,0.24489795918367346,0.23809523809523808,0.23129251700680273,0.22448979591836735,0.22448979591836735,0.23809523809523808,0.27631578947368424,0.2671232876712329,0.2534246575342466,0.24489795918367346,0.30405405405405406,0.3287671232876712,0.3219178082191781,0.3424657534246575,0.273972602739726,0.2945205479452055,0.26174496644295303,0.2953020134228188,0.2534246575342466,0.24489795918367346,0.24489795918367346,0.2670807453416149
HPV29,0.35333333333333333,0.34,inf,inf,inf,inf,0.4391891891891892,0.4444444444444444,0.4444444444444444,0.45098039215686275,0.32450331125827814,0.35294117647058826,0.3870967741935484,0.3227848101265823,0.3291139240506329,0.3227848101265823,0.34375,0.33544303797468356,0.31645569620253167,0.35714285714285715,0.32450331125827814,0.33557046979865773,0.3087248322147651,0.3288590604026846,0.3288590604026846,0.28859060402684567,0.31543624161073824,0.32,0.3576158940397351,0.21686746987951808,0.24390243902439024,0.2468354430379747,0.25139664804469275,0.20118343195266272,0.2222222222222222,0.22988505747126436,0.24324324324324326,0.22560975609756098,0.225,0.23270440251572327,0.25675675675675674,0.2483221476510067,0.22818791946308725,0.26174496644295303,0.2483221476510067,0.2550335570469799,0.26174496644295303,0.26174496644295303,0.24161073825503357,0.2550335570469799,0.2483221476510067,0.2866666666666667,0.28378378378378377,0.2905405405405405,0.25165562913907286,0.2866666666666667,0.28378378378378377,0.28378378378378377,0.2972972972972973,0.24324324324324326,0.28,0.28859060402684567,0.271523178807947,0.2483221476510067,0.2733333333333333,0.22818791946308725,0.2621951219512195
HPV61,0.4066666666666667,0.4066666666666667,0.44594594594594594,0.4391891891891892,0.4657534246575342,0.4391891891891892,inf,0.487012987012987,0.5,0.461038961038961,0.37748344370860926,0.3576158940397351,0.3885350318471338,0.34177215189873417,0.3227848101265823,0.3291139240506329,0.35625,0.31645569620253167,0.35443037974683544,0.36363636363636365,0.39072847682119205,0.4066666666666667,0.3691275167785235,0.37583892617449666,0.40939597315436244,0.38926174496644295,0.37583892617449666,0.36774193548387096,0.37748344370860926,0.24375,0.25316455696202533,0.2468354430379747,0.24858757062146894,0.22485207100591717,0.2573099415204678,0.2471264367816092,0.2789115646258503,0.25,0.25625,0.2578616352201258,0.2653061224489796,0.23809523809523808,0.23809523809523808,0.2585034013605442,0.2789115646258503,0.2789115646258503,0.25170068027210885,0.2789115646258503,0.24489795918367346,0.2857142857142857,0.2789115646258503,0.2671232876712329,0.273972602739726,0.2602739726027397,0.2972972972972973,0.29931972789115646,0.2945205479452055,0.2876712328767123,0.2876712328767123,0.2876712328767123,0.3013698630136986,0.2953020134228188,0.272108843537415,0.3197278911564626,0.272108843537415,0.2925170068027211,0.2360248447204969
HPV2,0.36774193548387096,0.4,0.45098039215686275,0.45751633986928103,0.43790849673202614,0.4444444444444444,0.487012987012987,inf,inf,inf,0.36363636363636365,0.36363636363636365,0.3885350318471338,0.37341772151898733,0.34810126582278483,0.3291139240506329,0.3625,0.35443037974683544,0.35443037974683544,0.4090909090909091,0.3961038961038961,0.3935483870967742,0.38961038961038963,0.391025641025641,0.38311688311688313,0.3741935483870968,0.34415584415584416,0.36774193548387096,0.38461538461538464,0.20958083832335328,0.21818181818181817,0.2331288343558282,0.21978021978021978,0.20114942528735633,0.2159090909090909,0.22905027932960895,0.24183006535947713,0.22485207100591717,0.20606060606060606,0.21951219512195122,0.24836601307189543,0.2727272727272727,0.23376623376623376,0.2662337662337662,0.2597402597402597,0.2597402597402597,0.2532467532467532,0.24675324675324675,0.24675324675324675,0.2597402597402597,0.2532467532467532,0.23376623376623376,0.2532467532467532,0.24025974025974026,0.24025974025974026,0.22875816993464052,0.2549019607843137,0.24836601307189543,0.2875816993464052,0.2679738562091503,0.2645161290322581,0.3116883116883117,0.2549019607843137,0.2549019607843137,0.24836601307189543,0.24836601307189543,0.25301204819277107
HPV27,0.36129032258064514,0.3935483870967742,0.45098039215686275,0.45751633986928103,0.43790849673202614,0.4444444444444444,0.5,inf,inf,inf,0.35714285714285715,0.36774193548387096,0.39490445859872614,0.3670886075949367,0.3670886075949367,0.3291139240506329,0.35,0.3670886075949367,0.34810126582278483,0.42857142857142855,0.3961038961038961,0.4,0.37662337662337664,0.391025641025641,0.38961038961038963,0.3741935483870968,0.35714285714285715,0.38064516129032255,0.36538461538461536,0.2215568862275449,0.21818181818181817,0.24539877300613497,0.23076923076923078,0.20689655172413793,0.2215909090909091,0.24022346368715083,0.24836601307189543,0.22485207100591717,0.21818181818181817,0.23170731707317074,0.2549019607843137,0.2792207792207792,0.23376623376623376,0.2662337662337662,0.2597402597402597,0.2597402597402597,0.2532467532467532,0.24675324675324675,0.24675324675324675,0.2597402597402597,0.2532467532467532,0.24025974025974026,0.2597402597402597,0.24675324675324675,0.2532467532467532,0.2222222222222222,0.2549019607843137,0.24836601307189543,0.28104575163398693,0.26143790849673204,0.25806451612903225,0.2987012987012987,0.2549019607843137,0.2549019607843137,0.24836601307189543,0.2549019607843137,0.25301204819277107
HPV57,0.3548387096774194,0.4129032258064516,0.45098039215686275,0.45751633986928103,0.43790849673202614,0.45098039215686275,0.461038961038961,inf,inf,inf,0.37662337662337664,0.3870967741935484,0.4012738853503185,0.3924050632911392,0.3924050632911392,0.36075949367088606,0.375,0.3924050632911392,0.3924050632911392,0.42857142857142855,0.4025974025974026,0.4,0.38311688311688313,0.3974358974358974,0.3870967741935484,0.36129032258064514,0.34838709677419355,0.3870967741935484,0.36538461538461536,0.21818181818181817,0.2331288343558282,0.24539877300613497,0.23076923076923078,0.21839080459770116,0.2215909090909091,0.24022346368715083,0.2549019607843137,0.23076923076923078,0.21818181818181817,0.23780487804878048,0.27450980392156865,0.2922077922077922,0.23376623376623376,0.2532467532467532,0.2597402597402597,0.2597402597402597,0.2532467532467532,0.24675324675324675,0.23376623376623376,0.2597402597402597,0.2532467532467532,0.22727272727272727,0.2532467532467532,0.2532467532467532,0.2532467532467532,0.23529411764705882,0.2679738562091503,0.26143790849673204,0.29411764705882354,0.24836601307189543,0.24836601307189543,0.2792207792207792,0.24183006535947713,0.24836601307189543,0.2549019607843137,0.22875816993464052,0.25903614457831325
