,HPV32,HPV42,HPV3,HPV10,HPV28,HPV29,HPV61,HPV2,HPV27,HPV57,HPV51,HPV69,HPV56,HPV18,HPV39,HPV45,HPV59,HPV68,HPV70,HPV7,HPV16,HPV31,HPV33,HPV35,HPV52,HPV58,HPV67,HPV34,HPV54,HPV5,HPV8,HPV12,HPV14,HPV19,HPV20,HPV21,HPV24,HPV25,HPV36,HPV47,HPV93,HPV9,HPV15,HPV17,HPV22,HPV23,HPV37,HPV38,HPV80,HPV100,HPV151,HPV49,HPV75,HPV76,HPV92,HPV96,HPV4,HPV65,HPV95,HPV48,HPV50,HPV60,HPV88,HPV132,HPV197,HPV1,HPV41
HPV32,inf,inf,0.4072289156626506,0.4152334152334152,0.4132029339853301,0.4166666666666667,0.43,0.43658536585365854,0.43781094527363185,0.43640897755610975,0.39086294416243655,0.4164588528678304,0.40954773869346733,0.41959798994974873,0.42105263157894735,0.4020100502512563,0.4317617866004963,0.4166666666666667,0.4166666666666667,0.44554455445544555,0.40601503759398494,0.4263959390862944,0.3934010152284264,0.44862155388471175,0.4217171717171717,0.40253164556962023,0.41309823677581864,0.41708542713567837,0.4534005037783375,0.26499032882011603,0.27689243027888444,0.2710843373493976,0.2654320987654321,0.2701612903225806,0.27689243027888444,0.2549407114624506,0.2746331236897275,0.2613861386138614,0.2729044834307992,0.2730844793713163,0.30062630480167013,0.3125,0.30406852248394006,0.31947483588621445,0.34444444444444444,0.32723112128146453,0.3238512035010941,0.3303370786516854,0.3147751605995717,0.3422818791946309,0.334841628959276,0.29065040650406504,0.3128834355828221,0.2923387096774194,0.2824742268041237,0.29809725158562367,0.3204819277108434,0.3175355450236967,0.3062200956937799,0.3069544364508393,0.3156626506024096,0.2973621103117506,0.3057471264367816,0.3180722891566265,0.29691211401425177,0.34146341463414637,0.3022113022113022
HPV42,inf,inf,0.4029126213592233,0.4187192118226601,0.4158415841584158,0.40047961630695444,0.4317617866004963,0.40097799511002447,0.4121951219512195,0.40441176470588236,0.4020100502512563,0.400990099009901,0.41044776119402987,0.4143920595533499,0.40601503759398494,0.39552238805970147,0.43703703703703706,0.41457286432160806,0.40852130325814534,0.4449877750611247,0.41,0.43640897755610975,0.395,0.43424317617866004,0.41854636591478694,0.4025,0.4079601990049751,0.4054726368159204,0.4183168316831683,0.27852998065764023,0.281437125748503,0.28542914171656686,0.27983539094650206,0.27710843373493976,0.2749003984063745,0.2702169625246548,0.2944915254237288,0.2613861386138614,0.27606177606177607,0.27058823529411763,0.30265848670756645,0.3090128755364807,0.31759656652360513,0.3231441048034934,0.3333333333333333,0.3294930875576037,0.3238512035010941,0.31981981981981983,0.30406852248394006,0.3340857787810384,0.31363636363636366,0.2767676767676768,0.2985685071574642,0.30120481927710846,0.2863070539419087,0.2689075630252101,0.3113207547169811,0.31690140845070425,0.28776978417266186,0.32195121951219513,0.2936893203883495,0.30434782608695654,0.3173076923076923,0.3180722891566265,0.30071599045346065,0.3333333333333333,0.3032581453634085
HPV3,0.4072289156626506,0.4029126213592233,inf,inf,inf,inf,0.4680306905370844,0.47549019607843135,0.46766169154228854,0.4651741293532338,0.4020100502512563,0.40966921119592875,0.38010204081632654,0.3790523690773067,0.37275064267352187,0.37623762376237624,0.37244897959183676,0.3953488372093023,0.3979328165374677,0.39948453608247425,0.3883248730964467,0.4015544041450777,0.3567708333333333,0.4072164948453608,0.4194373401534527,0.3711340206185567,0.4035532994923858,0.3860103626943005,0.3943298969072165,0.2748091603053435,0.297029702970297,0.284,0.28629856850715746,0.2788844621513944,0.2803180914512923,0.27647058823529413,0.29473684210526313,0.27984344422700586,0.2810077519379845,0.2616279069767442,0.2927835051546392,0.32119914346895073,0.3010752688172043,0.3125,0.31685393258426964,0.32494279176201374,0.315450643776824,0.30648769574944074,0.31263383297644537,0.304635761589404,0.31625835189309576,0.28772635814889336,0.28105906313645623,0.28174603174603174,0.28778467908902694,0.28270042194092826,0.29594272076372313,0.3060240963855422,0.2955665024630542,0.30288461538461536,0.3144963144963145,0.2949640287769784,0.2912621359223301,0.2921615201900237,0.3095823095823096,0.3228915662650602,0.29925187032418954
HPV10,0.4152334152334152,0.4187192118226601,inf,inf,inf,inf,0.5140664961636828,0.48129675810473815,0.48866498740554154,0.48091603053435117,0.4251968503937008,0.4005235602094241,0.38961038961038963,0.3934010152284264,0.4077922077922078,0.389873417721519,0.4030612244897959,0.39646464646464646,0.41578947368421054,0.42091836734693877,0.41842105263157897,0.43478260869565216,0.3894736842105263,0.42487046632124353,0.4252577319587629,0.4094488188976378,0.43669250645994834,0.42592592592592593,0.42118863049095606,0.2813102119460501,0.30177514792899407,0.2848605577689243,0.29098360655737704,0.2934131736526946,0.29880478087649404,0.2874015748031496,0.30105263157894735,0.29158512720156554,0.2912621359223301,0.2815533980582524,0.32091097308488614,0.31634819532908703,0.3188720173535792,0.3108695652173913,0.3257918552036199,0.34375,0.31877729257641924,0.3051224944320713,0.3275862068965517,0.31403118040089084,0.3131991051454139,0.3004032258064516,0.29713114754098363,0.2931726907630522,0.2836438923395445,0.3025210084033613,0.32367149758454106,0.3389830508474576,0.32195121951219513,0.30864197530864196,0.312807881773399,0.31839622641509435,0.3146341463414634,0.3075,0.31862745098039214,0.33658536585365856,0.314070351758794
HPV28,0.4132029339853301,0.4158415841584158,inf,inf,inf,inf,0.48717948717948717,0.47117794486215536,0.4722222222222222,0.4719387755102041,0.4267352185089974,0.4073107049608355,0.40932642487046633,0.3640897755610973,0.4052631578947368,0.3788659793814433,0.3903061224489796,0.4094488188976378,0.4005235602094241,0.39650872817955113,0.4015748031496063,0.4137055837563452,0.3793103448275862,0.43556701030927836,0.43717277486910994,0.41379310344827586,0.4252577319587629,0.40575916230366493,0.40932642487046633,0.2676864244741874,0.27865612648221344,0.2783300198807157,0.278118609406953,0.2694610778443114,0.27865612648221344,0.26810176125244617,0.28991596638655465,0.2734375,0.27552986512524086,0.25925925925925924,0.3045267489711934,0.30148619957537154,0.29764453961456105,0.31019522776572667,0.3115124153498871,0.31746031746031744,0.3225806451612903,0.32,0.29764453961456105,0.30201342281879195,0.3042505592841163,0.28772635814889336,0.2787878787878788,0.2788844621513944,0.2865979381443299,0.28125,0.3046683046683047,0.3108433734939759,0.3052109181141439,0.3195121951219512,0.3080684596577017,0.3108433734939759,0.2955665024630542,0.2956730769230769,0.3046683046683047,0.32929782082324455,0.3037974683544304
HPV29,0.4166666666666667,0.40047961630695444,inf,inf,inf,inf,0.46633416458852867,0.4836272040302267,0.48223350253807107,0.49242424242424243,0.40359897172236503,0.43564356435643564,0.3903061224489796,0.3743718592964824,0.4120603015075377,0.36432160804020103,0.3805970149253731,0.39086294416243655,0.38308457711442784,0.40664961636828645,0.38303341902313626,0.41012658227848103,0.37595907928388744,0.4365482233502538,0.4198473282442748,0.3826530612244898,0.425,0.3822784810126582,0.4154228855721393,0.27167630057803466,0.2958579881656805,0.2948207171314741,0.30265848670756645,0.29282868525896416,0.29025844930417494,0.2868369351669941,0.3050847457627119,0.2874015748031496,0.2854368932038835,0.2890625,0.32098765432098764,0.31196581196581197,0.3282937365010799,0.3181818181818182,0.3251121076233184,0.3264840182648402,0.3275488069414317,0.31625835189309576,0.3227176220806794,0.3169642857142857,0.3183856502242152,0.3048780487804878,0.30284552845528456,0.3073852295409182,0.2946058091286307,0.2920168067226891,0.3105134474327628,0.3237410071942446,0.29238329238329236,0.2922705314009662,0.3088235294117647,0.2975609756097561,0.29156626506024097,0.30097087378640774,0.30392156862745096,0.3374384236453202,0.31094527363184077
HPV61,0.43,0.4317617866004963,0.4680306905370844,0.5140664961636828,0.48717948717948717,0.46633416458852867,inf,0.5127551020408163,0.5088607594936709,0.5182291666666666,0.4005235602094241,0.41361256544502617,0.4153846153846154,0.38974358974358975,0.3953488372093023,0.41025641025641024,0.37467700258397935,0.38903394255874674,0.38320209973753283,0.4036458333333333,0.41361256544502617,0.38402061855670105,0.37270341207349084,0.43342036553524804,0.41836734693877553,0.3979328165374677,0.4092071611253197,0.36855670103092786,0.47150259067357514,0.2713178294573643,0.27345309381237526,0.29435483870967744,0.2721649484536082,0.27419354838709675,0.2745490981963928,0.27524752475247527,0.27505330490405117,0.25544554455445545,0.27626459143968873,0.2730844793713163,0.2755741127348643,0.30752688172043013,0.3091684434968017,0.3010989010989011,0.3234624145785877,0.32027649769585254,0.2916666666666667,0.3115124153498871,0.3070362473347548,0.31346578366445915,0.3273942093541203,0.2979591836734694,0.28542094455852157,0.29494949494949496,0.28125,0.31422505307855625,0.32678132678132676,0.33088235294117646,0.3194103194103194,0.32592592592592595,0.3106060606060606,0.32038834951456313,0.3309002433090024,0.31017369727047145,0.33910891089108913,0.3193069306930693,0.30434782608695654
HPV2,0.43658536585365854,0.40097799511002447,0.47549019607843135,0.48129675810473815,0.47117794486215536,0.4836272040302267,0.5127551020408163,inf,inf,inf,0.39847715736040606,0.40816326530612246,0.3969849246231156,0.37721518987341773,0.375,0.37531486146095716,0.40100250626566414,0.3852040816326531,0.4071246819338422,0.4084158415841584,0.3929471032745592,0.395,0.3659147869674185,0.4035532994923858,0.40350877192982454,0.36363636363636365,0.3904282115869018,0.37817258883248733,0.4580152671755725,0.26204238921001927,0.278,0.2862903225806452,0.2845360824742268,0.25656565656565655,0.2725450901803607,0.27788649706457924,0.302771855010661,0.26587301587301587,0.26848249027237353,0.25393700787401574,0.29521829521829523,0.32264957264957267,0.30472103004291845,0.31222707423580787,0.3227990970654628,0.3068181818181818,0.31808278867102396,0.32229580573951433,0.31769722814498935,0.31919642857142855,0.3221476510067114,0.2938775510204082,0.29012345679012347,0.2857142857142857,0.27708333333333335,0.3107822410147992,0.3213429256594724,0.3245192307692308,0.3181818181818182,0.3301204819277108,0.3235294117647059,0.31414868105515587,0.31990521327014215,0.32439024390243903,0.32839506172839505,0.3374083129584352,0.3208955223880597
HPV27,0.43781094527363185,0.4121951219512195,0.46766169154228854,0.48866498740554154,0.4722222222222222,0.48223350253807107,0.5088607594936709,inf,inf,inf,0.3938618925831202,0.4020356234096692,0.40253164556962023,0.3816793893129771,0.38303341902313626,0.3842239185750636,0.3979848866498741,0.38046272493573263,0.390745501285347,0.4014962593516209,0.38303341902313626,0.3877551020408163,0.3670886075949367,0.39588688946015427,0.4084158415841584,0.3677581863979849,0.3910891089108911,0.36153846153846153,0.4461538461538462,0.2591170825335892,0.28063241106719367,0.285140562248996,0.2836734693877551,0.2685370741482966,0.2766798418972332,0.27325581395348836,0.30148619957537154,0.27524752475247527,0.2771317829457364,0.25984251968503935,0.2966804979253112,0.3240343347639485,0.3045356371490281,0.31072210065645517,0.31376975169300225,0.317351598173516,0.31291028446389496,0.31042128603104213,0.3225108225108225,0.3185840707964602,0.31221719457013575,0.27346938775510204,0.296969696969697,0.28429423459244535,0.2869022869022869,0.30736842105263157,0.30917874396135264,0.3276283618581907,0.3140096618357488,0.31784841075794623,0.3226600985221675,0.321256038647343,0.3116279069767442,0.31295843520782396,0.32098765432098764,0.3399014778325123,0.29086538461538464
HPV57,0.43640897755610975,0.40441176470588236,0.4651741293532338,0.48091603053435117,0.4719387755102041,0.49242424242424243,0.5182291666666666,inf,inf,inf,0.39425587467362927,0.3979328165374677,0.4153846153846154,0.3813131313131313,0.3854166666666667,0.37817258883248733,0.391304347826087,0.375,0.38817480719794345,0.42091836734693877,0.38860103626943004,0.3984375,0.359375,0.39845758354755784,0.4108527131782946,0.35459183673469385,0.38242894056847543,0.3695090439276486,0.4753246753246753,0.2616279069767442,0.28,0.2842741935483871,0.2874743326488706,0.2751004016064257,0.28256513026052105,0.2859960552268245,0.28085106382978725,0.2718253968253968,0.28125,0.25984251968503935,0.27708333333333335,0.31905781584582443,0.30869565217391304,0.30151843817787416,0.30699774266365687,0.31136363636363634,0.31222707423580787,0.3051224944320713,0.3139784946236559,0.32054176072234764,0.32505643340857787,0.2938775510204082,0.28600823045267487,0.2721774193548387,0.27892561983471076,0.30851063829787234,0.3194103194103194,0.3170731707317073,0.3194103194103194,0.31773399014778325,0.3431372549019608,0.31630170316301703,0.32923832923832924,0.3292079207920792,0.32754342431761785,0.35872235872235875,0.2962962962962963
HPV51,0.39086294416243655,0.4020100502512563,0.4020100502512563,0.4251968503937008,0.4267352185089974,0.40359897172236503,0.4005235602094241,0.39847715736040606,0.3938618925831202,0.39425587467362927,inf,inf,0.449468085106383,0.42819148936170215,0.4756756756756757,0.45135135135135135,0.47058823529411764,0.4783783783783784,0.4628099173553719,0.39841688654353563,0.44324324324324327,0.45866666666666667,0.41483516483516486,0.45652173913043476,0.44623655913978494,0.42318059299191374,0.446524064171123,0.43169398907103823,0.43967828418230565,0.26459143968871596,0.2925851703406814,0.289738430583501,0.28688524590163933,0.26961770623742454,0.28714859437751006,0.27236580516898606,0.29273504273504275,0.274703557312253,0.27450980392156865,0.26627218934911245,0.3004201680672269,0.30585683297180044,0.3173913043478261,0.31938325991189426,0.317351598173516,0.3387096774193548,0.2973568281938326,0.33182844243792325,0.3006535947712418,0.3356009070294785,0.3112128146453089,0.29938900203665986,0.29545454545454547,0.2874493927125506,0.28661087866108786,0.2957446808510638,0.3118811881188119,0.3111111111111111,0.3154034229828851,0.3055555555555556,0.30632911392405066,0.3144963144963145,0.3092269326683292,0.3024390243902439,0.30808080808080807,0.33088235294117646,0.330749354005168
